,in Water Level,°F Water Temperature,mS/cm EC, Sensor Metadata
2019-05-05 01:45:00,3.22834,62.96,1.91866874067,0.0
2019-05-05 02:00:00,3.22834,62.96,1.93642196395,0.0
2019-05-05 02:15:00,3.30708,63.086,1.94536008162,0.0
2019-05-05 02:30:00,3.26771,63.194,1.95884467351,0.0
2019-05-05 02:45:00,3.22834,63.32,1.96788628971,0.0
2019-05-05 03:00:00,3.22834,63.194,1.96788628971,0.0
2019-05-05 03:15:00,3.22834,63.14,1.97242273611,0.0
2019-05-05 03:30:00,3.18897,63.14,1.98609491736,0.0
2019-05-05 03:45:00,3.22834,63.122,1.99986186963,0.0
2019-05-05 04:00:00,3.22834,62.96,2.01836636368,0.0
2019-05-05 04:15:00,3.22834,62.96,2.02768271952,0.0
2019-05-05 04:30:00,3.18897,62.96,2.03704207771,0.0
2019-05-05 04:45:00,3.18897,62.96,2.04173794467,0.0
2019-05-05 05:00:00,3.18897,62.87,2.04644463672,0.0
2019-05-05 05:15:00,3.22834,62.78,2.05589059598,0.0
2019-05-05 05:30:00,3.22834,62.78,2.06062991327,0.0
2019-05-05 05:45:00,3.18897,62.78,2.06062991327,0.0
2019-05-05 06:00:00,3.18897,62.69,2.06062991327,0.0
2019-05-05 06:15:00,3.18897,62.6,2.05589059598,0.0
2019-05-05 06:30:00,3.18897,62.6,2.05589059598,0.0
2019-05-05 06:45:00,3.22834,62.6,2.06062991327,0.0
2019-05-05 07:00:00,3.22834,62.6,2.07014134879,0.0
2019-05-05 07:15:00,3.26771,62.6,2.07014134879,0.0
2019-05-05 07:30:00,3.22834,62.6,2.07014134879,0.0
2019-05-05 07:45:00,3.26771,62.654,2.06538015581,0.0
2019-05-05 08:00:00,3.26771,62.78,2.06062991327,0.0
2019-05-05 08:15:00,3.22834,62.78,2.05589059598,0.0
2019-05-05 08:30:00,3.26771,62.78,2.05116217883,0.0
2019-05-05 08:45:00,3.26771,62.78,2.04644463672,0.0
2019-05-05 09:00:00,3.22834,62.906,2.03704207771,0.0
2019-05-05 09:15:00,3.22834,62.96,2.02768271952,0.0
2019-05-05 09:30:00,3.22834,62.96,2.01836636368,0.0
2019-05-05 09:45:00,3.22834,62.978,2.01372424986,0.0
2019-05-05 10:00:00,3.26771,63.14,1.99986186963,0.0
2019-05-05 10:15:00,3.22834,63.14,1.99067333899,0.0
2019-05-05 10:30:00,3.26771,63.14,1.98152702581,0.0
2019-05-05 10:45:00,3.22834,63.14,1.97696964011,0.0
2019-05-05 11:00:00,3.22834,63.14,1.97242273611,0.0
2019-05-05 11:15:00,3.22834,63.23,1.96788628971,0.0
2019-05-05 11:30:00,3.26771,63.446,1.96336027684,0.0
2019-05-05 11:45:00,3.26771,63.626,1.95433945578,0.0
2019-05-05 12:00:00,3.26771,63.878,1.94984459976,0.0
2019-05-05 12:15:00,3.26771,64.058,1.94984459976,0.0
2019-05-05 12:30:00,3.26771,64.22,1.94088587759,0.0
2019-05-05 12:45:00,3.26771,64.382,1.94088587759,0.0
2019-05-05 13:00:00,3.30708,64.634,1.94088587759,0.0
2019-05-05 13:15:00,3.26771,64.814,1.94536008162,0.0
2019-05-05 13:30:00,3.26771,65.012,1.94088587759,0.0
2019-05-05 13:45:00,3.26771,65.138,1.94088587759,0.0
2019-05-05 14:00:00,3.26771,65.3,1.94088587759,0.0
2019-05-05 14:15:00,3.26771,65.3,1.94088587759,0.0
2019-05-05 14:30:00,3.26771,65.3,1.94088587759,0.0
2019-05-05 14:45:00,3.26771,65.3,1.93642196395,0.0
2019-05-05 15:00:00,3.26771,65.3,1.93642196395,0.0
2019-05-05 15:15:00,3.26771,65.192,1.94088587759,0.0
2019-05-05 15:30:00,3.26771,65.12,1.94088587759,0.0
2019-05-05 15:45:00,3.26771,65.138,1.94088587759,0.0
2019-05-05 16:00:00,3.26771,65.3,1.94088587759,0.0
2019-05-05 16:15:00,3.26771,65.3,1.94088587759,0.0
2019-05-05 16:30:00,3.30708,65.12,1.94088587759,0.0
2019-05-05 16:45:00,3.26771,65.12,1.94536008162,0.0
2019-05-05 17:00:00,3.26771,65.12,1.94536008162,0.0
2019-05-05 17:15:00,3.26771,65.12,1.94536008162,0.0
2019-05-05 17:30:00,3.22834,65.12,1.94536008162,0.0
2019-05-05 17:45:00,3.22834,65.066,1.94536008162,0.0
2019-05-05 18:00:00,3.22834,64.85,1.94984459976,0.0
2019-05-05 18:15:00,3.22834,64.598,1.94536008162,0.0
2019-05-05 18:30:00,3.22834,64.4,1.94984459976,0.0
2019-05-05 18:45:00,3.22834,64.22,1.95433945578,0.0
2019-05-05 19:00:00,3.22834,64.094,1.95884467351,0.0
2019-05-05 19:15:00,3.26771,64.04,1.96336027684,0.0
2019-05-05 19:30:00,3.22834,63.86,1.96336027684,0.0
2019-05-05 19:45:00,3.22834,63.86,1.96336027684,0.0
2019-05-05 20:00:00,3.22834,63.824,1.95884467351,0.0
2019-05-05 20:15:00,3.26771,63.68,1.96336027684,0.0
2019-05-05 20:30:00,3.26771,63.68,1.95884467351,0.0
2019-05-05 20:45:00,3.38582,63.698,1.95884467351,0.0
2019-05-05 21:00:00,3.58267,63.986,1.95433945578,0.0
2019-05-05 21:15:00,3.34645,64.4,1.91425592502,0.0
2019-05-05 21:30:00,3.26771,64.292,1.8793168168,0.0
2019-05-05 21:45:00,3.34645,64.058,1.87499450807,0.0
2019-05-05 22:00:00,3.85826,64.364,1.84501541918,0.0
2019-05-05 22:15:00,3.58267,64.76,1.67109061431,0.0
2019-05-05 22:30:00,3.97637,65.138,1.5381546403,0.0
2019-05-05 22:45:00,3.70078,65.606,1.48936107771,0.0
2019-05-05 23:00:00,3.46456,65.444,1.46217717446,0.0
2019-05-05 23:15:00,3.34645,65.156,1.46554784096,0.0
2019-05-05 23:30:00,4.05511,65.588,1.36458313659,0.0
2019-05-05 23:45:00,2.99212,66.38,1.25892541179,0.0
2019-05-06 00:00:00,2.7559,66.038,1.27057410521,0.0
2019-05-06 00:15:00,2.71653,65.516,1.38995263121,0.0
2019-05-06 00:30:00,2.59842,65.138,1.51008015416,0.0
2019-05-06 00:45:00,2.83464,64.85,1.58489319246,0.0
2019-05-06 01:00:00,2.71653,64.76,1.62554875575,0.0
2019-05-06 01:15:00,2.63779,64.706,1.63305194789,0.0
2019-05-06 01:30:00,2.55905,64.526,1.64437172321,0.0
2019-05-06 01:45:00,2.55905,64.328,1.67494287603,0.0
2019-05-06 02:00:00,2.48031,64.148,1.71790838716,0.0
2019-05-06 02:15:00,2.67716,64.04,1.77010895832,0.0
2019-05-06 02:30:00,2.55905,64.04,1.80301774086,0.0
2019-05-06 02:45:00,2.51968,63.896,1.81551566277,0.0
2019-05-06 03:00:00,2.51968,63.806,1.81970085861,0.0
2019-05-06 03:15:00,2.51968,63.68,1.83231442237,0.0
2019-05-06 03:30:00,2.48031,63.68,1.84926861898,0.0
2019-05-06 03:45:00,2.48031,63.68,1.86208713666,0.0
2019-05-06 04:00:00,3.03149,63.626,1.85353162341,0.0
2019-05-06 04:15:00,2.55905,64.13,1.82810021614,0.0
2019-05-06 04:30:00,2.44094,64.184,1.82389570232,0.0
2019-05-06 04:45:00,2.51968,63.932,1.83653834335,0.0
2019-05-06 05:00:00,2.55905,63.644,1.86208713666,0.0
2019-05-06 05:15:00,2.51968,63.464,1.8793168168,0.0
2019-05-06 05:30:00,2.7559,63.32,1.8879913491,0.0
2019-05-06 05:45:00,2.83464,63.482,1.88364908949,0.0
2019-05-06 06:00:00,2.83464,63.5,1.88364908949,0.0
2019-05-06 06:15:00,2.83464,63.554,1.88364908949,0.0
2019-05-06 06:30:00,2.87401,63.68,1.8793168168,0.0
2019-05-06 06:45:00,2.91338,63.68,1.86637969083,0.0
2019-05-06 07:00:00,2.79527,63.68,1.87068214037,0.0
2019-05-06 07:15:00,2.83464,63.68,1.87068214037,0.0
2019-05-06 07:30:00,2.79527,63.68,1.86637969083,0.0
2019-05-06 07:45:00,2.7559,63.68,1.86637969083,0.0
2019-05-06 08:00:00,2.67716,63.68,1.87068214037,0.0
2019-05-06 08:15:00,2.67716,63.68,1.87068214037,0.0
2019-05-06 08:30:00,3.03149,63.68,1.87499450807,0.0
2019-05-06 08:45:00,8.34644,64.958,0.512861383991,0.0
2019-05-06 09:00:00,7.0866,65.984,0.130316677845,0.0
2019-05-06 09:15:00,5.19684,66.29,0.166724721255,0.0
2019-05-06 09:30:00,3.77952,66.488,0.264850013861,0.0
2019-05-06 09:45:00,3.70078,66.524,0.412097519097,0.0
2019-05-06 10:00:00,3.50393,66.38,0.545757861091,0.0
2019-05-06 10:15:00,3.11023,66.326,0.696626514111,0.0
2019-05-06 10:30:00,2.7559,66.038,0.950604793656,0.0
2019-05-06 10:45:00,2.55905,65.714,1.21338885046,0.0
2019-05-06 11:00:00,2.51968,65.48,1.37404197501,0.0
2019-05-06 11:15:00,2.48031,65.48,1.49279440958,0.0
2019-05-06 11:30:00,2.48031,65.48,1.57036280433,0.0
2019-05-06 11:45:00,2.44094,65.426,1.58489319246,0.0
2019-05-06 12:00:00,2.44094,65.3,1.5885467486,0.0
2019-05-06 12:15:00,2.44094,65.3,1.59955802861,0.0
2019-05-06 12:30:00,2.51968,65.57,1.63305194789,0.0
2019-05-06 12:45:00,2.51968,65.678,1.66724721255,0.0
2019-05-06 13:00:00,2.51968,65.966,1.71001531509,0.0
2019-05-06 13:15:00,2.67716,66.2,1.75388050184,0.0
2019-05-06 13:30:00,2.71653,66.2,1.77827941004,0.0
2019-05-06 13:45:00,2.67716,66.2,1.79473362683,0.0
2019-05-06 14:00:00,2.63779,66.128,1.81134009262,0.0
2019-05-06 14:15:00,2.55905,66.02,1.82389570232,0.0
2019-05-06 14:30:00,2.59842,66.038,1.83653834335,0.0
2019-05-06 14:45:00,2.67716,66.2,1.84926861898,0.0
2019-05-06 15:00:00,2.67716,66.2,1.85353162341,0.0
2019-05-06 15:15:00,2.59842,66.056,1.85780445509,0.0
2019-05-06 15:30:00,2.51968,65.966,1.86208713666,0.0
2019-05-06 15:45:00,2.59842,66.056,1.86637969083,0.0
2019-05-06 16:00:00,2.59842,66.074,1.87499450807,0.0
2019-05-06 16:15:00,2.48031,66.002,1.94536008162,0.0
2019-05-06 16:30:00,2.48031,65.84,1.99986186963,0.0
2019-05-06 16:45:00,2.44094,65.84,2.01372424986,0.0
2019-05-06 17:00:00,2.44094,65.804,1.98152702581,0.0
2019-05-06 17:15:00,2.40157,65.66,1.95433945578,0.0
2019-05-06 17:30:00,2.3622,65.606,1.92752491319,0.0
2019-05-06 17:45:00,2.40157,65.534,1.89670592121,0.0
2019-05-06 18:00:00,2.44094,65.57,1.89670592121,0.0
2019-05-06 18:15:00,2.40157,65.39,1.90107827992,0.0
2019-05-06 18:30:00,2.40157,65.174,1.90107827992,0.0
2019-05-06 18:45:00,2.40157,65.12,1.90107827992,0.0
2019-05-06 19:00:00,2.40157,65.12,1.90107827992,0.0
2019-05-06 19:15:00,2.3622,64.94,1.90546071796,0.0
2019-05-06 19:30:00,2.3622,64.886,1.90546071796,0.0
2019-05-06 19:45:00,2.3622,64.76,1.91425592502,0.0
2019-05-06 20:00:00,2.44094,64.76,1.91425592502,0.0
2019-05-06 20:15:00,2.48031,64.76,1.91425592502,0.0
2019-05-06 20:30:00,2.48031,64.76,1.88364908949,0.0
2019-05-06 20:45:00,2.87401,64.85,1.80301774086,0.0
2019-05-06 21:00:00,3.74015,66.254,1.29419584145,0.0
2019-05-06 21:15:00,3.1496,66.686,1.28528665994,0.0
2019-05-06 21:30:00,2.55905,65.858,1.54170045295,0.0
2019-05-06 21:45:00,2.91338,65.246,1.74984668862,0.0
2019-05-06 22:00:00,3.18897,65.516,1.30316677845,0.0
2019-05-06 22:15:00,2.99212,65.318,1.43548943335,0.0
2019-05-06 22:30:00,3.26771,65.552,1.40928879842,0.0
2019-05-06 22:45:00,3.11023,65.498,1.35831344659,0.0
2019-05-06 23:00:00,3.11023,65.228,1.47570653328,0.0
2019-05-06 23:15:00,3.34645,65.48,1.32129563419,0.0
2019-05-06 23:30:00,3.81889,65.894,1.21338885046,0.0
2019-05-06 23:45:00,3.26771,65.786,1.21898959892,0.0
2019-05-07 00:00:00,2.83464,65.39,1.31219989902,0.0
2019-05-07 00:15:00,2.71653,65.102,1.47231250243,0.0
2019-05-07 00:30:00,2.63779,64.868,1.52054752973,0.0
2019-05-07 00:45:00,3.42519,65.282,1.44211535152,0.0
2019-05-07 01:00:00,2.99212,65.228,1.38675582887,0.0
2019-05-07 01:15:00,2.83464,64.814,1.51008015416,0.0
2019-05-07 01:30:00,2.71653,64.742,1.54525443954,0.0
2019-05-07 01:45:00,2.63779,64.58,1.56675107011,0.0
2019-05-07 02:00:00,2.63779,64.58,1.59955802861,0.0
2019-05-07 02:15:00,2.79527,64.58,1.62181009736,0.0
2019-05-07 02:30:00,2.59842,64.562,1.58124803927,0.0
2019-05-07 02:45:00,2.55905,64.328,1.5885467486,0.0
2019-05-07 03:00:00,2.48031,64.22,1.63305194789,0.0
2019-05-07 03:15:00,2.48031,64.22,1.65958690744,0.0
2019-05-07 03:30:00,2.48031,64.166,1.69824365246,0.0
2019-05-07 03:45:00,2.44094,64.04,1.72981635922,0.0
2019-05-07 04:00:00,3.30708,64.382,1.47231250243,0.0
2019-05-07 04:15:00,3.38582,65.066,1.29419584145,0.0
2019-05-07 04:30:00,4.05511,64.994,0.790678628,0.0
2019-05-07 04:45:00,3.85826,64.868,0.613762005165,0.0
2019-05-07 05:00:00,3.66141,64.724,0.505824662003,0.0
2019-05-07 05:15:00,3.5433,64.58,0.510504999975,0.0
2019-05-07 05:30:00,6.77164,64.13,0.20796966871,0.0
2019-05-07 05:45:00,4.80314,64.112,0.157036280433,0.0
2019-05-07 06:00:00,3.74015,64.4,0.239331575641,0.0
2019-05-07 06:15:00,3.62204,64.4,0.326587832172,0.0
2019-05-07 06:30:00,3.58267,64.49,0.40926065973,0.0
2019-05-07 06:45:00,3.42519,64.4,0.456036915951,0.0
2019-05-07 07:00:00,3.34645,64.4,0.460256573581,0.0
2019-05-07 07:15:00,3.18897,64.4,0.494310686987,0.0
2019-05-07 07:30:00,2.99212,64.508,0.52480746025,0.0
2019-05-07 07:45:00,2.83464,64.58,0.635330931852,0.0
2019-05-07 08:00:00,2.7559,64.58,0.755092227665,0.0
2019-05-07 08:15:00,2.71653,64.706,0.83368118462,0.0
2019-05-07 08:30:00,2.71653,64.76,0.89536476555,0.0
2019-05-07 08:45:00,2.71653,64.76,0.952796164024,0.0
2019-05-07 09:00:00,2.67716,64.76,1.00230523808,0.0
2019-05-07 09:15:00,2.55905,64.634,1.04231742939,0.0
2019-05-07 09:30:00,2.51968,64.58,1.07398941234,0.0
2019-05-07 09:45:00,2.51968,64.58,1.1040786199,0.0
2019-05-07 10:00:00,2.48031,64.418,1.12979591467,0.0
2019-05-07 10:15:00,2.51968,64.436,1.15611224219,0.0
2019-05-07 10:30:00,2.51968,64.58,1.17219536555,0.0
2019-05-07 10:45:00,2.48031,64.526,1.19124200803,0.0
2019-05-07 11:00:00,2.44094,64.4,1.21059813355,0.0
2019-05-07 11:15:00,2.48031,64.4,1.22179966016,0.0
2019-05-07 11:30:00,2.48031,64.508,1.23026877081,0.0
2019-05-07 11:45:00,2.51968,64.58,1.23879658653,0.0
2019-05-07 12:00:00,2.55905,64.688,1.24738351424,0.0
2019-05-07 12:15:00,2.55905,64.706,1.25314117494,0.0
2019-05-07 12:30:00,2.51968,64.598,1.26182753459,0.0
2019-05-07 12:45:00,2.51968,64.598,1.26765186586,0.0
2019-05-07 13:00:00,2.44094,64.58,1.27057410521,0.0
2019-05-07 13:15:00,2.51968,64.58,1.26765186586,0.0
2019-05-07 13:30:00,2.59842,64.742,1.27057410521,0.0
2019-05-07 13:45:00,2.67716,64.76,1.27057410521,0.0
2019-05-07 14:00:00,2.71653,64.94,1.27350308102,0.0
2019-05-07 14:15:00,2.67716,64.94,1.26765186586,0.0
2019-05-07 14:30:00,2.63779,64.94,1.26182753459,0.0
2019-05-07 14:45:00,2.63779,64.94,1.26182753459,0.0
2019-05-07 15:00:00,2.67716,64.94,1.26765186586,0.0
2019-05-07 15:15:00,2.71653,64.958,1.27350308102,0.0
2019-05-07 15:30:00,2.71653,64.976,1.27938130416,0.0
2019-05-07 15:45:00,2.59842,64.868,1.28824955169,0.0
2019-05-07 16:00:00,2.51968,64.796,1.29419584145,0.0
2019-05-07 16:15:00,2.63779,64.94,1.30016957803,0.0
2019-05-07 16:30:00,2.59842,64.94,1.30617088813,0.0
2019-05-07 16:45:00,2.51968,64.994,1.31522483219,0.0
2019-05-07 17:00:00,2.51968,64.958,1.31825673856,0.0
2019-05-07 17:15:00,2.44094,64.85,1.32129563419,0.0
2019-05-07 17:30:00,2.48031,64.94,1.32434153519,0.0
2019-05-07 17:45:00,2.48031,64.922,1.32739445773,0.0
2019-05-07 18:00:00,2.44094,64.76,1.33045441798,0.0
2019-05-07 18:15:00,2.44094,64.724,1.33352143216,0.0
2019-05-07 18:30:00,2.44094,64.58,1.33659551655,0.0
2019-05-07 18:45:00,2.44094,64.58,1.33659551655,0.0
2019-05-07 19:00:00,2.40157,64.49,1.33659551655,0.0
2019-05-07 19:15:00,2.40157,64.382,1.33967668743,0.0
2019-05-07 19:30:00,2.40157,64.22,1.33659551655,0.0
2019-05-07 19:45:00,2.40157,64.22,1.33659551655,0.0
2019-05-07 20:00:00,2.44094,64.22,1.33967668743,0.0
2019-05-07 20:15:00,2.51968,64.22,1.33967668743,0.0
2019-05-07 20:30:00,2.48031,64.22,1.33967668743,0.0
2019-05-07 20:45:00,2.63779,64.238,1.33659551655,0.0
2019-05-07 21:00:00,2.67716,64.526,1.33352143216,0.0
2019-05-07 21:15:00,2.51968,64.49,1.32434153519,0.0
2019-05-07 21:30:00,2.48031,64.202,1.31219989902,0.0
2019-05-07 21:45:00,2.91338,64.22,1.30316677845,0.0
2019-05-07 22:00:00,2.83464,64.58,1.27350308102,0.0
2019-05-07 22:15:00,2.99212,64.652,1.18304155573,0.0
2019-05-07 22:30:00,3.18897,64.814,1.0814339513,0.0
2019-05-07 22:45:00,2.79527,64.67,0.979489985409,0.0
2019-05-07 23:00:00,3.1496,64.454,1.06659612123,0.0
2019-05-07 23:15:00,3.03149,64.922,1.00230523808,0.0
2019-05-07 23:30:00,2.67716,64.76,1.01157945426,0.0
2019-05-07 23:45:00,2.67716,64.58,1.05438689639,0.0
2019-05-08 00:00:00,2.55905,64.472,1.10917481526,0.0
2019-05-08 00:15:00,2.51968,64.22,1.12979591467,0.0
2019-05-08 00:30:00,2.48031,64.04,1.17219536555,0.0
2019-05-08 00:45:00,2.44094,64.04,1.19674053131,0.0
2019-05-08 01:00:00,2.44094,63.896,1.22179966016,0.0
2019-05-08 01:15:00,2.44094,63.86,1.24165230759,0.0
2019-05-08 01:30:00,2.44094,63.86,1.25314117494,0.0
2019-05-08 01:45:00,2.48031,63.86,1.26473634747,0.0
2019-05-08 02:00:00,2.48031,63.86,1.27643880881,0.0
2019-05-08 02:15:00,2.48031,63.86,1.28233058266,0.0
2019-05-08 02:30:00,2.44094,63.86,1.28824955169,0.0
2019-05-08 02:45:00,2.44094,63.86,1.29419584145,0.0
2019-05-08 03:00:00,2.44094,63.698,1.29717927098,0.0
2019-05-08 03:15:00,2.44094,63.68,1.30016957803,0.0
2019-05-08 03:30:00,2.44094,63.68,1.30316677845,0.0
2019-05-08 03:45:00,2.44094,63.68,1.30617088813,0.0
2019-05-08 04:00:00,2.48031,63.698,1.309181923,0.0
2019-05-08 04:15:00,2.44094,63.86,1.309181923,0.0
2019-05-08 04:30:00,2.44094,63.734,1.31219989902,0.0
2019-05-08 04:45:00,2.44094,63.68,1.31219989902,0.0
2019-05-08 05:00:00,2.44094,63.68,1.31522483219,0.0
2019-05-08 05:15:00,2.48031,63.68,1.31522483219,0.0
2019-05-08 05:30:00,2.48031,63.68,1.31522483219,0.0
2019-05-08 05:45:00,2.48031,63.68,1.31825673856,0.0
2019-05-08 06:00:00,2.44094,63.68,1.31825673856,0.0
2019-05-08 06:15:00,2.44094,63.518,1.32129563419,0.0
2019-05-08 06:30:00,2.44094,63.518,1.32129563419,0.0
2019-05-08 06:45:00,2.48031,63.5,1.32434153519,0.0
2019-05-08 07:00:00,2.63779,63.608,1.32129563419,0.0
2019-05-08 07:15:00,2.59842,63.806,1.32129563419,0.0
2019-05-08 07:30:00,2.51968,63.86,1.32129563419,0.0
2019-05-08 07:45:00,2.51968,63.86,1.31522483219,0.0
2019-05-08 08:00:00,2.48031,63.698,1.309181923,0.0
2019-05-08 08:15:00,2.48031,63.68,1.30316677845,0.0
2019-05-08 08:30:00,2.51968,63.788,1.30016957803,0.0
2019-05-08 08:45:00,2.51968,63.86,1.29717927098,0.0
2019-05-08 09:00:00,2.48031,63.86,1.29121927361,0.0
2019-05-08 09:15:00,2.40157,63.842,1.28824955169,0.0
2019-05-08 09:30:00,2.40157,63.68,1.28824955169,0.0
2019-05-08 09:45:00,2.40157,63.68,1.29121927361,0.0
2019-05-08 10:00:00,2.44094,63.68,1.29717927098,0.0
2019-05-08 10:15:00,2.3622,63.68,1.30316677845,0.0
2019-05-08 10:30:00,2.3622,63.68,1.309181923,0.0
2019-05-08 10:45:00,2.3622,63.68,1.309181923,0.0
2019-05-08 11:00:00,2.40157,63.824,1.31219989902,0.0
2019-05-08 11:15:00,2.40157,63.932,1.31825673856,0.0
2019-05-08 11:30:00,2.44094,64.04,1.31825673856,0.0
2019-05-08 11:45:00,2.48031,64.094,1.32129563419,0.0
2019-05-08 12:00:00,2.48031,64.112,1.32434153519,0.0
2019-05-08 12:15:00,2.40157,64.04,1.32434153519,0.0
2019-05-08 12:30:00,2.40157,64.04,1.33045441798,0.0
2019-05-08 12:45:00,2.44094,64.13,1.33045441798,0.0
2019-05-08 13:00:00,2.48031,64.166,1.33045441798,0.0
2019-05-08 13:15:00,2.51968,64.22,1.32739445773,0.0
2019-05-08 13:30:00,2.55905,64.31,1.33352143216,0.0
2019-05-08 13:45:00,2.63779,64.4,1.33352143216,0.0
2019-05-08 14:00:00,2.67716,64.562,1.33045441798,0.0
2019-05-08 14:15:00,2.71653,64.58,1.33352143216,0.0
2019-05-08 14:30:00,2.79527,64.598,1.33352143216,0.0
2019-05-08 14:45:00,2.83464,64.598,1.33352143216,0.0
2019-05-08 15:00:00,2.83464,64.688,1.33352143216,0.0
2019-05-08 15:15:00,2.83464,64.742,1.33045441798,0.0
2019-05-08 15:30:00,2.7559,64.634,1.32739445773,0.0
2019-05-08 15:45:00,2.67716,64.58,1.32434153519,0.0
2019-05-08 16:00:00,2.67716,64.58,1.32434153519,0.0
2019-05-08 16:15:00,2.67716,64.58,1.32434153519,0.0
2019-05-08 16:30:00,2.67716,64.58,1.32739445773,0.0
2019-05-08 16:45:00,2.83464,64.67,1.33045441798,0.0
2019-05-08 17:00:00,2.87401,64.76,1.33045441798,0.0
2019-05-08 17:15:00,2.7559,64.616,1.33352143216,0.0
2019-05-08 17:30:00,2.59842,64.58,1.33352143216,0.0
2019-05-08 17:45:00,2.51968,64.418,1.33659551655,0.0
2019-05-08 18:00:00,2.48031,64.4,1.33967668743,0.0
2019-05-08 18:15:00,2.44094,64.4,1.33967668743,0.0
2019-05-08 18:30:00,2.44094,64.4,1.33967668743,0.0
2019-05-08 18:45:00,2.44094,64.4,1.34276496114,0.0
2019-05-08 19:00:00,2.51968,64.4,1.34586035406,0.0
2019-05-08 19:15:00,2.51968,64.4,1.34276496114,0.0
2019-05-08 19:30:00,2.48031,64.4,1.34276496114,0.0
2019-05-08 19:45:00,2.44094,64.4,1.34276496114,0.0
2019-05-08 20:00:00,2.44094,64.274,1.34586035406,0.0
2019-05-08 20:15:00,2.48031,64.31,1.34586035406,0.0
2019-05-08 20:30:00,2.51968,64.4,1.34586035406,0.0
2019-05-08 20:45:00,2.95275,64.472,1.34276496114,0.0
2019-05-08 21:00:00,4.05511,65.174,0.946237161366,0.0
2019-05-08 21:15:00,2.95275,64.742,0.879022516831,0.0
2019-05-08 21:30:00,2.91338,64.598,1.09647819614,0.0
2019-05-08 21:45:00,3.85826,65.354,1.13762728582,0.0
2019-05-08 22:00:00,3.62204,65.264,1.06905487922,0.0
2019-05-08 22:15:00,3.70078,65.3,1.04712854805,0.0
2019-05-08 22:30:00,3.77952,65.21,1.04712854805,0.0
2019-05-08 22:45:00,3.62204,65.084,1.03752841582,0.0
2019-05-08 23:00:00,4.40944,65.354,0.916220490122,0.0
2019-05-08 23:15:00,4.25196,65.552,0.889201117858,0.0
2019-05-08 23:30:00,4.7244,65.642,0.874983775227,0.0
2019-05-08 23:45:00,3.937,65.516,0.796159350417,0.0
2019-05-09 00:00:00,3.30708,65.264,0.837529282127,0.0
2019-05-09 00:15:00,3.03149,65.12,0.905732600898,0.0
2019-05-09 00:30:00,2.87401,65.066,0.963829023624,0.0
2019-05-09 00:45:00,4.25196,65.372,0.96605087899,0.0
2019-05-09 01:00:00,3.42519,65.102,0.918332596484,0.0
2019-05-09 01:15:00,3.11023,64.94,0.950604793656,0.0
2019-05-09 01:30:00,2.95275,64.94,0.984011105761,0.0
2019-05-09 01:45:00,2.79527,64.76,1.01157945426,0.0
2019-05-09 02:00:00,2.63779,64.76,1.04712854805,0.0
2019-05-09 02:15:00,2.7559,64.652,1.09900583943,0.0
2019-05-09 02:30:00,2.63779,64.742,1.12979591467,0.0
2019-05-09 02:45:00,2.51968,64.49,1.14024978756,0.0
2019-05-09 03:00:00,2.51968,64.4,1.16680961706,0.0
2019-05-09 03:15:00,2.48031,64.4,1.18850222744,0.0
2019-05-09 03:30:00,2.48031,64.4,1.20226443462,0.0
2019-05-09 03:45:00,2.44094,64.382,1.21898959892,0.0
2019-05-09 04:00:00,3.1496,64.526,1.09395636627,0.0
2019-05-09 04:15:00,2.71653,64.94,0.933254300797,0.0
2019-05-09 04:30:00,2.44094,64.67,1.01157945426,0.0
2019-05-09 04:45:00,2.40157,64.4,1.09900583943,0.0
2019-05-09 05:00:00,2.40157,64.274,1.15611224219,0.0
2019-05-09 05:15:00,2.40157,64.22,1.19949930315,0.0
2019-05-09 05:30:00,2.79527,64.31,1.21059813355,0.0
2019-05-09 05:45:00,2.79527,64.742,1.16680961706,0.0
2019-05-09 06:00:00,2.59842,64.058,1.15611224219,0.0
2019-05-09 06:15:00,2.63779,64.13,1.15611224219,0.0
2019-05-09 06:30:00,2.7559,64.238,1.1481536215,0.0
2019-05-09 06:45:00,2.67716,64.49,1.1481536215,0.0
2019-05-09 07:00:00,2.48031,64.13,1.14287833479,0.0
2019-05-09 07:15:00,2.48031,63.914,1.18032063565,0.0
2019-05-09 07:30:00,2.40157,64.04,1.22743923116,0.0
2019-05-09 07:45:00,2.59842,64.094,1.25314117494,0.0
2019-05-09 08:00:00,2.67716,64.472,1.25892541179,0.0
2019-05-09 08:15:00,2.67716,64.652,1.25314117494,0.0
2019-05-09 08:30:00,2.55905,64.67,1.24451461177,0.0
2019-05-09 08:45:00,2.48031,64.562,1.22179966016,0.0
2019-05-09 09:00:00,2.44094,64.4,1.21338885046,0.0
2019-05-09 09:15:00,2.40157,64.238,1.20781383511,0.0
2019-05-09 09:30:00,2.40157,64.13,1.21338885046,0.0
2019-05-09 09:45:00,2.40157,64.13,1.22743923116,0.0
2019-05-09 10:00:00,2.40157,64.256,1.24451461177,0.0
2019-05-09 10:15:00,2.40157,64.4,1.25892541179,0.0
2019-05-09 10:30:00,2.40157,64.4,1.27057410521,0.0
2019-05-09 10:45:00,2.44094,64.4,1.27938130416,0.0
2019-05-09 11:00:00,2.44094,64.4,1.28824955169,0.0
2019-05-09 11:15:00,2.40157,64.4,1.29419584145,0.0
